衲僧	12
為什麼	12
試	8
着	2
詔	1
侍者	7
佛	25
話	5
保福	9
問世	1
兩	23
無有	4
b	13
包	1
付	1
並立	1
轢	1
茸茸	4
哀	1
放下	2
門	29
定林寺	1
納	1
活計	5
知音	2
長短	1
茶飯	1
耕夫	2
正當	1
聖	9
臨時	2
舟	1
不得	21
一句	21
昂頭	1
功德	4
朕	5
身	9
稜	1
屏風	1
人見	4
輪	4
裸	6
候	2
安泰	1
昔	2
師子吼	1
獸	2
枯木裏龍吟	3
半	8
也是	3
遙觀	1
驗	6
少	6
拍	2
反	2
請	7
野狐精	6
依舊	6
嚮	1
藥	1
相識	1
合眼	1
說法	3
悲歎	1
禪	11
設使	3
城	4
間	2
只是	20
早知	1
銅	1
裹	1
涉	3
開戶	1
車	1
當面	3
只得	2
地底	1
雄	1
生生	1
劍	8
眼前	1
新羅	3
遺	1
慈悲	6
庭	2
射	3
龍潭	4
辨道	1
摸索	8
走向	1
荊棘	6
性空	1
[	50
凡	5
隅	3
仁義	1
不必	1
趕	3
操持	1
道路	1
萬人	1
阻	1
慳貪	1
巴鼻	2
之	118
予	1
著眼	2
大藏	1
參禪	2
造	1
辨	19
都	4
墮	5
怕	2
爭	10
乙巳	1
之外	1
胸中	1
到來	1
繫驢橛	1
明察	1
普通	1
臂膊	1
段	5
斬	3
十三	1
偃	2
放過	6
出身	2
毒藥	1
方能	2
碑文	1
羅	2
袈裟	1
黃金	1
辦	1
集成	1
疏	4
繞路	1
玄沙	1
熟	2
上月	1
彌勒佛	1
謂	26
不遇	1
金剛經	2
依	8
夏	6
揚	2
年歲	1
逐	4
不為	5
佛心天子	1
大機	1
律	1
木	2
箭鋒相拄	2
日日是好日	3
往復	1
血	3
帷	1
待	3
一言半句	7
躬	1
擬	3
落	24
虧	1
十	2
嚴	4
三乘	2
星辰	1
急	4
繫縛	1
妄	1
分開	2
五千	2
文	5
河南	4
何以	1
石	7
扶籬摸壁	1
不如	5
@	1
毛	1
合取口	1
某甲	7
命	4
甞	3
扣	1
舊時	1
挾	1
八正	1
婆羅門	1
惑	2
致	4
風光可愛	1
爛泥	1
浪	6
引	3
還有	6
開	15
譚	1
纖毫	1
超聲	1
安心	1
過來	1
相對	2
也好	4
首	2
四十二章經	1
鰲山	2
徹	2
體現	1
斬斷	1
深入	1
*	7
貴	1
玉	2
兄弟	1
人種	1
一境	1
不同	2
點	11
因	6
正是	1
褊	1
作案	1
遇	6
道德	1
比	2
繫	1
相應	2
四十八	1
即	21
飯	3
徒	3
活捉	1
案	3
出來	4
雕琢	1
巨	1
奇	1
在	83
傷殘	1
窠	4
彩	2
禪床	2
屋	1
集	1
愛網	1
其次	2
夫	2
道者	1
難處	1
初	9
5	13
禪和子	2
鵝湖	2
遍	1
州	22
一喝	9
供	1
剛	1
大事	2
漆	5
難	25
不能	5
亡	1
猛利	1
截斷	8
弓	3
射殺	1
玷	2
到處	1
踞	4
板	3
論說	1
大行	1
謳歌	1
提	3
屙	2
重	12
南宗	1
萬法	1
頌古	4
決定	2
吸	1
及	3
呵佛罵祖	4
決勝千里	1
淵源	1
真俗二諦	1
藩	1
已	33
泯	1
昨日	1
聊城	1
家	7
天地	1
上堂	1
一路	1
好惡	1
錦衣	1
大眾	6
回首	1
貼	1
法空	1
奈何	1
驟	1
不通	2
水到渠成	1
寒	2
完全	2
睛	1
後人	5
號	2
寮	1
三生	2
師	17
今日	4
神妙	1
樹	5
因此	2
宋雲	1
的	6
春風	5
放	5
東西南北	2
消息	6
弈	1
排	1
泊	4
并	1
接物利生	1
披	1
攫	1
碧巖集	3
如是	6
受用	2
慧	5
涯	1
慈	3
關	10
定	9
頂上	6
盤	5
說經	1
許	7
盞	1
屯	1
下文	3
梵語	2
橫	3
和	5
(	155
律師	1
殿	3
路邊	1
大小	1
分疎	1
拈	28
影像	1
杜撰	1
涅槃	3
債	1
成佛	6
禮	2
不大	1
飄蕩	1
處在	1
六賊	2
秉	1
足下	1
法界	3
時節	4
不解	2
向下	1
江南	1
機電	1
降魔	1
對	15
被	19
尋	2
發憤	2
雨點	2
潑水	2
餅	1
布施	1
舜若多	5
塗	2
艱難	1
用心	1
年來	2
舌頭	7
若	75
問	72
何必	1
順風	1
回頭	2
禪師	8
實	5
啐啄	2
推測	1
鐵餕饀	1
密使	1
拂拭	1
行市	1
塵勞	1
智者	1
百	4
脚	7
敬重	1
3	11
牘	1
刀	4
撰	1
忖	1
一舉	1
念	2
紙	3
露出	1
才	4
不曾	4
明鏡	1
不堪	2
錯用	1
人相	1
塹	1
出海	1
所見	1
不管	2
恁麼	53
往	3
公	17
不及	1
他	129
了	43
漸	1
化作	2
掊	1
全真	1
獘	1
休	9
草木	1
磨	4
五比丘	1
長慶	9
趙州	28
當下	2
未嘗	1
之際	1
絕	6
大王	2
如今	15
摩竭提國	1
奉使	1
或	6
無明	3
千里	2
太廉纖生	1
再	12
如	52
從	14
鮮	1
大敗	2
登	2
茲	5
宜	2
斗	1
聲	9
事界	2
南門	4
莫如	1
真諦	1
人	128
金剛王寶劍	5
玄妙	2
沙門	1
第六	1
固	2
炭	1
機	14
下來	1
衲子	2
本末	1
空	6
出去	10
意識	2
再生	1
認定	1
本分	9
鈔	4
纇	1
臣	3
科	1
飢	3
遲	1
聱	3
五臟	1
母	1
得	143
串	4
並行	1
諱	1
約法	1
不待	1
挨	1
結	1
惡念	1
溈	1
垂手	3
斥	1
投	1
橫身	1
薩	1
體勢	1
蜀	1
]	50
往往	5
無奈	1
轍	1
縱橫	1
抵對	1
常	4
鏌	1
枯木龍吟	3
何似生	1
東坡	1
婁	1
彌天	1
領	7
海神	1
五位君臣	1
婆	4
意旨	3
解	15
執著	1
與	56
三千	2
鐘聲	1
境相	1
不二	1
根	2
建炎	1
術	1
問事	3
徐徐	1
真	4
奔	1
有時	16
初八	1
不上	1
青天白日	1
驅	2
梁武帝	2
破壞	1
算數	1
喪	1
妄想	2
十二分教	1
刺破	1
芳	1
席	1
隔山	1
流布	2
一邊	1
用作	1
異	2
親	7
分外	2
手	14
等	7
狂言	1
魔子	2
戶	1
須菩提	1
解會	5
諦	1
免得	3
粥	1
樣子	1
冷眼	1
器	1
拔萃	1
佛法	6
覺	2
俟	1
首座	12
清淨	1
兩邊	2
直心	1
光明	2
葱嶺	1
魔	1
護	7
孤	9
折	1
稼穡	1
住	9
窮諸玄辯	1
越	3
答話	2
證悟	1
文章	1
雀	2
敘	1
無邊	1
晨參暮請	1
脚踏	1
大匠	1
得無	1
髑髏裏眼睛	3
後設	1
論戰	2
左	1
從頭	2
作者	4
普	2
一隻眼	2
減	1
千	15
6	6
容	1
嶺南	1
正在	2
一喝不作一喝用	1
壽命	1
立	13
彈指	3
樞機	1
地獄	1
途中	3
不立	2
鐵牛	1
代	4
簾	2
走過	2
誰	19
心田	1
自殺	1
枯木	2
五	4
奈	5
隨波	1
輕易	1
縱	3
日面佛月面佛	5
鑽	1
緣	2
